"","knn","NearestCellType","KS.pval","CellType","MeanDistance","MedianDistance"
"1","knn1","CD8",1,"CD8",23.3204306027817,11.1251966274765
"2","knn3","CD8",1,"CD8",37.6967729056401,22.1184476658797
"3","knn5","CD8",1,"CD8",49.7625602956366,32.022155889873
"4","knn1","EpCAM",0,"CD8",21.8395084223299,12.0834597623683
"5","knn3","EpCAM",0,"CD8",26.2080114341122,16.3025125193052
"6","knn5","EpCAM",0,"CD8",29.5953650593803,19.558538043939
"7","knn1","SMA",0,"CD8",23.4828872591472,18.5043238190431
"8","knn3","SMA",0,"CD8",30.0620994045927,25.4328764048184
"9","knn5","SMA",0,"CD8",35.0629524577457,30.4213561611117
"10","knn1","Unclass",0,"CD8",32.0600286474255,24.8203545371673
"11","knn3","Unclass",0,"CD8",40.017617335768,32.7430020945379
"12","knn5","Unclass",0,"CD8",45.8074990916374,38.5663989780211
"13","knn1","CD8",1,"EpCAM",78.6071549144378,67.9841157918531
"14","knn3","CD8",1,"EpCAM",102.514807976751,93.3258459342641
"15","knn5","CD8",1,"EpCAM",120.905308364793,112.229261251569
"16","knn1","EpCAM",0,"EpCAM",8.91205181314504,8.49058301885002
"17","knn3","EpCAM",0,"EpCAM",11.2496646376653,10.5116482316863
"18","knn5","EpCAM",0,"EpCAM",13.7107877919632,12.8014260291353
"19","knn1","SMA",0,"EpCAM",20.6796860060313,17.3954016912524
"20","knn3","SMA",0,"EpCAM",27.1148368428172,23.7410737754896
"21","knn5","SMA",0,"EpCAM",31.8821640294741,28.2902815144997
"22","knn1","Unclass",0,"EpCAM",30.9407847779223,25.5264568634191
"23","knn3","Unclass",0,"EpCAM",38.0937252190601,32.6329390754788
"24","knn5","Unclass",0,"EpCAM",43.2827533357911,37.7176373003239
"25","knn1","CD8",1,"SMA",84.1586522602096,73.1172346304215
"26","knn3","CD8",1,"SMA",109.788219021611,99.7587682467221
"27","knn5","CD8",1,"SMA",129.071173931552,119.633247032981
"28","knn1","EpCAM",0,"SMA",23.0608107248391,15.7050947147731
"29","knn3","EpCAM",0,"SMA",27.4487991211627,19.9351022332354
"30","knn5","EpCAM",0,"SMA",30.7573028889757,23.1173454783113
"31","knn1","SMA",0,"SMA",10.9678330375209,9.46255779374748
"32","knn3","SMA",0,"SMA",14.8082482792761,12.8175258792326
"33","knn5","SMA",0,"SMA",18.2234305693737,15.8832283079442
"34","knn1","Unclass",0,"SMA",25.079892412687,16.9452058116737
"35","knn3","Unclass",0,"SMA",31.640379941791,23.5230649944371
"36","knn5","Unclass",0,"SMA",36.4825028183422,28.3507302959083
"37","knn1","CD8",1,"Unclass",80.5781054977553,69.4204220661545
"38","knn3","CD8",1,"Unclass",106.230618932294,96.7645788435247
"39","knn5","CD8",1,"Unclass",125.786759116567,117.010657634222
"40","knn1","EpCAM",0,"Unclass",30.55553926894,21.5615398336952
"41","knn3","EpCAM",0,"Unclass",35.0018615719426,25.7175291167969
"42","knn5","EpCAM",0,"Unclass",38.3804078122589,28.9338944395486
"43","knn1","SMA",0,"Unclass",18.7890616836557,14.2369238250396
"44","knn3","SMA",0,"Unclass",24.689277141973,20.1134453808935
"45","knn5","SMA",0,"Unclass",29.1894816831274,24.4018533019184
"46","knn1","Unclass",0,"Unclass",10.9014065035763,9.21140597303166
"47","knn3","Unclass",0,"Unclass",14.8755656009843,12.5766429736986
"48","knn5","Unclass",0,"Unclass",18.452683518025,15.6630765684845
